profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,posts,followers,follows,fake,follow_ratio,engagement_rate,platform,connections,endorsements,skills listed,private profile,friends count,groups joined,posts shared,data_source,job_title,company_name,job_description_length,skills_required,salary_range,job_post_age,verified_recruiter,company_website_available,job_location,fake_job
1.0,0.0,2.0,0.0,0.0,126.0,1.0,0.0,230.0,2284.0,130.0,0.0,17.435114503816795,0.1006564551422319,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,122.0,0.0,1.0,15.0,186.0,174.0,0.0,1.062857142857143,0.0802139037433155,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,138.0,0.0,1.0,980.0,687.0,1517.0,0.0,0.4525691699604743,1.4244186046511629,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.13,0.0,0.0,0.0,0.0,0.0,1.0,53.0,966.0,952.0,0.0,1.0136411332633788,0.0548086866597724,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,50.0,0.0,1.0,111.0,177.0,170.0,0.0,1.0350877192982455,0.6235955056179775,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,719.0,744.0,967.0,0.0,0.768595041322314,0.9651006711409396,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,56.0,1.0,0.0,1164.0,542073.0,674.0,0.0,803.0711111111111,0.0021473083010806,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.18,2.0,0.0,0.0,9.0,0.0,0.0,497.0,5315651.0,2703.0,0.0,1965.8472633136096,9.349746747905995e-05,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.33,0.0,0.0,0.0,0.0,0.0,1.0,18.0,267.0,328.0,0.0,0.8115501519756839,0.0671641791044776,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,81.0,0.0,0.0,50.0,691.0,680.0,0.0,1.014684287812041,0.0722543352601156,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,134.0,0.0,1.0,74.0,120.0,112.0,0.0,1.0619469026548674,0.6115702479338843,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,105.0,98.0,0.0,1.0606060606060606,0.0754716981132075,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7389.0,890969.0,11.0,0.0,74247.41666666667,0.0082932085255395,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,420.0,361853.0,583.0,0.0,619.611301369863,0.0011606891177104,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,433.0,3678.0,1359.0,0.0,2.7044117647058825,0.1176950258222343,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,138.0,1.0,0.0,156.0,92192.0,16.0,0.0,5423.058823529412,0.0016921024372783,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,4.0,0.0,0.0,35.0,0.0,0.0,4494.0,12397719.0,8.0,0.0,1377524.3333333333,0.0003624860054913,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,93.0,0.0,0.0,751.0,380510.0,0.0,0.0,380510.0,0.0019736617338263,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,4.0,132.0,183.0,0.0,0.717391304347826,0.0300751879699248,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,27.0,162.0,208.0,0.0,0.7751196172248804,0.1656441717791411,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,91.0,369.0,546.0,0.0,0.6745886654478976,0.2459459459459459,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,262.0,1476.0,666.0,0.0,2.212893553223388,0.1773865944482058,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,91.0,1.0,0.0,274.0,1798.0,461.0,0.0,3.891774891774892,0.1523068371317398,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,57.0,0.0,0.0,271.0,2118.0,1109.0,0.0,1.908108108108108,0.1278905143935818,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,108.0,1.0,0.0,713.0,812.0,432.0,0.0,1.8752886836027716,0.8769987699876999,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.12,0.0,30.0,1.0,0.0,200.0,7217.0,761.0,0.0,9.471128608923884,0.027708506511499,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,12.0,313.0,376.0,0.0,0.830238726790451,0.0382165605095541,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.12,1.0,0.0,0.0,12.0,1.0,0.0,26.0,64.0,261.0,0.0,0.2442748091603053,0.4,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,75.0,1759.0,643.0,0.0,2.731366459627329,0.0426136363636363,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,94.0,404.0,283.0,0.0,1.4225352112676055,0.2320987654320987,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,63.0,1843.0,598.0,0.0,3.0767946577629384,0.0341648590021691,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,69.0,320377.0,228.0,0.0,1399.0262008733623,0.0002153705934864,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,108.0,97.0,0.0,1.1020408163265305,0.110091743119266,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,39.0,1.0,0.0,63.0,384.0,447.0,0.0,0.8571428571428571,0.1636363636363636,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,19.0,60.0,100.0,0.0,0.594059405940594,0.3114754098360656,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,68.0,1.0,0.0,100.0,802.0,151.0,0.0,5.276315789473684,0.12453300124533,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,129.0,1.0,0.0,661.0,51145.0,528.0,0.0,96.68241965973534,0.0129237868063973,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,57.0,1.0,0.0,149.0,1582.0,1882.0,0.0,0.8401486988847584,0.0941250789639924,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,64.0,0.0,0.0,22.0,223.0,266.0,0.0,0.8352059925093633,0.0982142857142857,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,400.0,18842.0,744.0,0.0,25.291275167785237,0.021228042243804,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,71.0,1.0,0.0,149.0,10240.0,1255.0,0.0,8.152866242038217,0.014549360414022,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,122.0,539.0,639.0,0.0,0.8421875,0.2259259259259259,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.33,2.0,0.0,0.0,70.0,0.0,0.0,74.0,399.0,452.0,0.0,0.8807947019867549,0.185,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,13.0,581.0,568.0,0.0,1.0210896309314588,0.0223367697594501,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,8.0,166.0,163.0,0.0,1.0121951219512195,0.0479041916167664,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,77.0,417.0,362.0,0.0,1.1487603305785123,0.1842105263157894,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.2,2.0,0.0,0.0,0.0,0.0,1.0,5.0,266.0,324.0,0.0,0.8184615384615385,0.0187265917602996,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,33.0,37.0,0.0,0.868421052631579,0.088235294117647,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,28.0,0.0,1.0,106.0,494.0,998.0,0.0,0.4944944944944945,0.2141414141414141,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,18.0,0.0,1.0,14.0,178.0,245.0,0.0,0.7235772357723578,0.0782122905027933,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,28.0,0.0,0.0,172.0,470.0,288.0,0.0,1.626297577854671,0.3651804670912951,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.33,1.0,0.0,0.0,36.0,0.0,0.0,111.0,807.0,675.0,0.0,1.1937869822485208,0.1373762376237624,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,38.0,162.0,256.0,0.0,0.6303501945525292,0.2331288343558282,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.06,2.0,0.0,0.0,11.0,0.0,1.0,19.0,417.0,395.0,0.0,1.053030303030303,0.0454545454545454,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,70.0,1.0,0.0,227.0,17303.0,360.0,0.0,47.93074792243768,0.0131183541377716,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,29.0,0.0,0.0,221.0,1439.0,629.0,0.0,2.284126984126984,0.1534722222222222,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,24.0,1.0,0.0,580.0,91446.0,526.0,0.0,173.52182163187857,0.006342471595569,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,21.0,1.0,0.0,40.0,824.0,489.0,0.0,1.6816326530612244,0.0484848484848484,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,81.0,0.0,0.0,101.0,741.0,1440.0,0.0,0.5142262317834837,0.1361185983827493,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,34.0,1.0,1.0,157.0,1267.0,899.0,0.0,1.4077777777777778,0.1238170347003154,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,197.0,4594.0,1713.0,0.0,2.680280046674446,0.0428726877040261,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,61.0,1135.0,899.0,0.0,1.261111111111111,0.0536971830985915,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,698.0,1926.0,1410.0,0.0,1.3649893692416726,0.3622210690192008,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,59.0,0.0,1.0,49.0,1068.0,1925.0,0.0,0.5545171339563862,0.0458372310570626,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,85.0,815.0,748.0,0.0,1.0881174899866488,0.1041666666666666,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,77.0,565.0,469.0,0.0,1.202127659574468,0.1360424028268551,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,58.0,2556.0,1074.0,0.0,2.3776744186046512,0.0226828314430973,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,73.0,0.0,1.0,232.0,1312.0,935.0,0.0,1.4017094017094016,0.1766945925361767,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,20.0,699.0,599.0,0.0,1.165,0.0285714285714285,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,4328.0,418.0,0.0,10.329355608591886,0.0226380226380226,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,26.0,1.0,0.0,559.0,2487.0,999.0,0.0,2.487,0.2246784565916398,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,189.0,673.0,438.0,0.0,1.533029612756264,0.2804154302670623,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,388.0,730.0,413.0,0.0,1.7632850241545894,0.53077975376197,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,59.0,55.0,0.0,1.0535714285714286,0.4666666666666667,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,156.0,289.0,222.0,0.0,1.295964125560538,0.5379310344827586,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,28.0,0.0,1.0,6.0,19.0,20.0,0.0,0.9047619047619048,0.3,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,55.0,1.0,0.0,69.0,3551.0,173.0,0.0,20.408045977011493,0.0194256756756756,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,140.0,1.0,0.0,775.0,19512.0,591.0,0.0,32.95945945945946,0.0397171116691436,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,122.0,1.0,0.0,205.0,2756.0,638.0,0.0,4.312989045383412,0.0743561842582517,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,113.0,1.0,0.0,209.0,5406.0,589.0,0.0,9.16271186440678,0.0386535971888293,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,38.0,0.0,1.0,334.0,459.0,390.0,0.0,1.173913043478261,0.7260869565217392,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,218.0,75.0,0.0,2.8684210526315788,0.0410958904109589,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,6.0,796.0,1155.0,0.0,0.6885813148788927,0.0075282308657465,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,416.0,1113.0,1854.0,0.0,0.6,0.3734290843806104,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.2,1.0,0.0,0.0,89.0,0.0,1.0,13.0,138.0,208.0,0.0,0.6602870813397129,0.0935251798561151,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.44,1.0,0.0,0.0,30.0,0.0,1.0,33.0,205.0,164.0,0.0,1.2424242424242424,0.1601941747572815,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,331.0,333.0,0.0,0.9910179640718564,0.003012048192771,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.1,1.0,0.1,0.0,0.0,0.0,0.0,711.0,748.0,4659.0,0.0,0.1605150214592274,0.9492656875834444,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,490.0,1093.0,0.0,0.4478976234003656,0.2321792260692464,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.08,0.0,12.0,0.0,1.0,16.0,456.0,413.0,0.0,1.1014492753623188,0.0350109409190372,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,123.0,1.0,0.0,107.0,971.0,2047.0,0.0,0.47412109375,0.1100823045267489,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.24,1.0,0.24,0.0,0.0,0.0,0.0,5.0,497.0,438.0,0.0,1.132118451025057,0.0100401606425702,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.14,2.0,0.0,0.0,0.0,0.0,1.0,7.0,99.0,132.0,0.0,0.7443609022556391,0.07,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,193.0,413.0,0.0,0.466183574879227,0.1082474226804123,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,65.0,492.0,689.0,0.0,0.7130434782608696,0.1318458417849898,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.29,2.0,0.0,0.0,0.0,0.0,0.0,10.0,167.0,164.0,0.0,1.0121212121212122,0.0595238095238095,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,33.0,0.0,1.0,59.0,99.0,178.0,0.0,0.553072625698324,0.59,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,916.0,1142.0,0.0,0.8013998250218722,0.1494002181025081,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,10.0,196.0,209.0,0.0,0.9333333333333332,0.0507614213197969,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,571.0,765.0,424.0,0.0,1.8,0.7454308093994778,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.18,2.0,0.0,0.0,23.0,0.0,1.0,24.0,45.0,80.0,0.0,0.5555555555555556,0.5217391304347826,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,35.0,1.0,0.0,328.0,634.0,719.0,0.0,0.8805555555555555,0.5165354330708661,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,4.0,0.0,0.0,150.0,1.0,0.0,161.0,1383.0,7500.0,0.0,0.1843754166111185,0.1163294797687861,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,26.0,0.0,1.0,280.0,650.0,703.0,0.0,0.9232954545454546,0.4301075268817204,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,149.0,0.0,1.0,92.0,484.0,3296.0,0.0,0.1468001213224143,0.1896907216494845,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,129.0,0.0,0.0,31.0,200.0,270.0,0.0,0.7380073800738007,0.154228855721393,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,65.0,0.0,2.909090909090909,0.0,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,25.0,553.0,610.0,0.0,0.9050736497545008,0.0451263537906137,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,74.0,1.0,0.0,921.0,27477.0,7202.0,0.0,3.8146605581007913,0.0335177232695247,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1020.0,464.0,1039.0,0.0,0.4461538461538462,2.193548387096774,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,59.0,0.0,0.0,301.0,1057.0,524.0,0.0,2.013333333333333,0.2844990548204159,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,3.0,0.0,0.0,148.0,0.0,0.0,9.0,413.0,138.0,0.0,2.971223021582734,0.0217391304347826,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,389.0,806.0,0.0,0.4820322180916976,0.4051282051282051,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.29,1.0,0.0,0.0,15.0,0.0,0.0,43.0,505.0,503.0,0.0,1.001984126984127,0.0849802371541501,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,12.0,0.0,0.0,46.0,0.0,1.0,24.0,941.0,1208.0,0.0,0.7783291976840364,0.0254777070063694,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,60.0,2598.0,802.0,0.0,3.2353673723536738,0.0230858022316275,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,1.0,0.0,0.0,98.0,0.0,0.0,4.0,59.0,111.0,0.0,0.5267857142857143,0.0666666666666666,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,55.0,0.0,0.0,220.0,622.0,475.0,0.0,1.3067226890756305,0.3531300160513643,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,1159.0,2719.0,1061.0,0.0,2.5602636534839927,0.4261029411764706,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.36,5.0,0.0,0.0,71.0,0.0,0.0,8.0,216.0,305.0,0.0,0.7058823529411765,0.0368663594470046,Instagram,,,,,,,,social_media,,,,,,,,,,
1.0,0.22,2.0,0.0,0.0,133.0,0.0,0.0,396.0,881.0,375.0,0.0,2.3430851063829787,0.4489795918367347,Instagram,,,,,,,,social_media,,,,,,,,,,
